ADD,DXB,JFK,AMS,SAW,MUC,ZRH,PFO,IST,BGY,BUD,BLQ,VNO,OTP,CRL,FRA,NCE,FCO,LYS,ATH,RIX,BER,MXP,SVO,LTN,MRS,MLA,DEL,KRK,NAP,HKT,EWR,MIA,YYZ,SFO,WAW,KBP,PRG,DME,MAD,VIE,BUS,TBS,CDG,LHR,SOF,SKG,GYD,TRN,LCA,CAI,GVA,BSL,ORY,FKB,KIV,MSQ,LGW,VAR,BCN,WMI,BRI,POZ,LAX,ODS,BAH,BRU,MAN,HRK,IAS,LED,CLJ,TAS,ORD,DNK,AUH,AMM,TSF,INN,SZG,GNB,LIS,SEZ,AYT,AZI,KUN,RVN,TIA,BKK,HEL,RAK,JNB,EIN,CMN,RZE,JRO,PVG,BEG,HAM,ESB,HKG,VRN,DUS,MRV,DLM,DUB,KTW,BOS,DEB,CPH,ARN,FMM,IAD,RHO,HER,JMK,CFU,IAH,ZTH,KGS,BOJ,LWO,TIV,JTR,CHQ,PVK,ZNZ,LJU,ALA,KEF,CTA,BJV,PDV,TGD,SSH,YUL,LIL,WRO,BTS,FAE,RBA,BLL,PZY,NQZ,ADW,MCX,GLA,IEV,HRG,VKO,EVN,RTM,KLU,ADB,STN,AER,VDO,PNH,EDI,BOD,NTE,VIT,TLL,GRZ,KRR,VOG,KGL,LIG,DAR,BLR,ACC,GIB,BDS,YEI,ZAD,BSG,PTY,MNL,BOM,CUN,GOJ,KLX,ZAG,JSI,SMI,CGN,VCE,SXF,OHD,CRA,ZIA,TXL,PEK,MCO,MLH,SXB,RJK,STR,SBZ,TSR,CND,DBV,GRU,LUZ,ICN,AOK,SZX,CTU,BGO,OSL,OPO,AGP,TAT,KUF,SVX,VIN,LAS,SVQ,GDN,GOA,FLR,PMI,TRS,MBX,KVA,SUF,LDE,CAG,VLL,NRT,KSC,ZAZ,COK,PNA,PMO,GOI,NUE,TLS,PEG,SKP,ROV,OZH,TFS,CAN,NDJ,CNF,EBB,LCJ,SPU,VBS,PUY,OMR,AJA,ETM,LXR,IBZ
"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 1, 0, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 1, 0]","[0, 0, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 1, 0]","[0, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 1, 0, 1, 0]","[0, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 1, 1, 1, 0, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 0]","[0, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 1, 0]","[0, 0, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 1, 0, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0]","[0, 1, 0, 0, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 1]","[0, 1, 0, 1, 0, 0, 0, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 0, 1]","[0, 1, 0, 1, 0, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0, 1]","[0, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 1, 0, 0]","[0, 1, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0, 1]","[0, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 1, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 1, 0, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0]","[0, 1, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 1, 0, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 1, 1, 0, 1, 0, 1, 0, 1]","[0, 1, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 1, 1, 1, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 1, 0, 1]","[0, 1, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 1, 0, 1, 0, 1, 0]","[0, 1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0]","[0, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 1, 1]"
